JimiIT92/UniverseGuardAPI7,T,0,Gradle,1,3,2018-01-28 19:36:06 UTC,2020-07-13 13:53:32 UTC,F,F,T,F,F,F,F,F,T,F,T,F,181,373,192,NA,NA,NA
JonathanRitchey03/GrayscaleUnicodeArt,NA,NA,NA,4,1,2015-10-17 06:41:38 UTC,2015-11-18 22:41:49 UTC,F,F,F,F,F,F,F,F,T,F,F,F,25,25,0,NA,NA,NA
Jubaroo/TabardMod,NA,NA,NA,0,1,2017-11-01 23:34:51 UTC,2018-06-23 17:38:32 UTC,F,F,F,F,F,F,F,F,T,F,F,F,54,54,0,NA,NA,NA
KevinAiken/BluTracking,NA,NA,NA,1,1,2018-11-15 20:43:05 UTC,2020-07-16 13:23:27 UTC,F,F,F,F,T,F,F,F,T,F,F,F,111,111,0,NA,NA,NA
KevinNovak/InventoryPages,T,0,Maven,0,1,2016-11-03 21:45:03 UTC,2019-06-20 21:26:04 UTC,F,F,F,F,T,F,F,F,T,F,F,F,19,44,25,NA,NA,NA
KwabenBerko/News-API-Java,T,0,Gradle,8,1,2018-05-19 23:33:32 UTC,2019-01-07 09:08:03 UTC,F,F,T,F,F,F,F,F,T,F,F,F,38,86,48,NA,NA,NA
Lazerbeak12345/chaml,NA,NA,NA,4,2,2019-10-14 23:05:52 UTC,2020-01-24 23:50:17 UTC,F,F,F,F,F,F,F,F,T,F,F,F,45,45,0,NA,NA,NA
LiTO773/OfflineMoodleDownloader,F,1,Maven,1,1,2019-07-29 15:03:59 UTC,2019-09-30 15:34:07 UTC,F,F,F,F,T,F,F,F,T,F,F,F,72,93,21,Java compilation,MojoFailure:maven-compiler-plugin,Source option 5 is no longer supported. Use 6 or later.
Lizamil/Trello_QA21_LMil,NA,NA,NA,0,2,2019-09-02 15:19:56 UTC,2019-11-20 21:38:06 UTC,F,F,T,F,F,F,F,F,T,F,F,F,386,386,0,NA,NA,NA
Lwdthe1/sitepoint-serialized-java-phone-book,NA,NA,NA,0,1,2016-06-01 17:47:16 UTC,2016-06-01 18:13:08 UTC,F,F,F,F,F,F,F,F,T,F,F,F,17,17,0,NA,NA,NA
LykkeCity/Lykke.AlgoStore.ServiceManager,F,1,Maven,1,2,2017-10-20 18:33:28 UTC,2017-12-22 06:17:24 UTC,F,F,F,F,T,F,F,F,T,F,F,F,87,87,0,dependencies,DependencyResolution,NA
MATRIX4284/flink-ignite-streamer,T,0,Maven,1,1,2018-11-26 21:55:49 UTC,2018-11-26 22:03:44 UTC,F,F,F,F,T,F,F,F,T,F,F,F,84,87,3,NA,NA,NA
MCSunnySide/NewbieProtection,T,0,Maven,0,1,2020-01-08 14:00:28 UTC,2020-06-27 06:55:10 UTC,F,F,F,F,T,F,F,F,T,F,F,F,37,35,2,NA,NA,NA
MIdCoard/BetterAI,F,1,Maven,1,1,2020-03-30 16:30:05 UTC,2020-03-31 16:00:07 UTC,F,F,F,F,T,F,F,F,T,F,F,F,32,32,0,dependencies,DependencyResolution,NA
MRusso28/CSC225WaveGame,NA,NA,NA,0,1,2019-08-26 14:17:18 UTC,2019-12-08 22:43:40 UTC,F,F,F,F,F,F,F,F,T,F,F,F,176,176,0,NA,NA,NA
MaliceGFS/JavaFX-Contact-Manager,NA,NA,NA,0,1,2017-03-16 03:23:11 UTC,2018-10-08 16:47:38 UTC,F,F,F,F,F,F,F,F,T,F,F,F,22,22,0,NA,NA,NA
MaryzangelaBessa/companhia-persistencia,T,0,Maven,0,1,2019-10-30 00:42:58 UTC,2019-11-27 19:06:58 UTC,F,F,F,F,T,F,F,F,T,F,F,F,66,128,62,NA,NA,NA
MaybeS/CSE4006,NA,NA,NA,1,2,2017-09-11 01:35:08 UTC,2017-12-26 15:07:12 UTC,T,F,F,F,F,F,F,F,T,F,F,F,356,356,0,NA,NA,NA
MicK9323/Sistema_Lavamass-Backend,NA,NA,NA,0,1,2018-10-09 15:53:42 UTC,2018-12-02 16:45:50 UTC,F,F,F,F,T,F,F,F,T,F,F,F,68,68,0,NA,NA,NA
MichaelJahns/javaQuotes,T,0,Gradle,0,1,2019-04-25 18:06:14 UTC,2019-05-06 23:25:15 UTC,F,F,T,F,F,F,F,F,T,F,F,F,44,79,35,NA,NA,NA
Minkov/java-web-sept-2019,NA,NA,NA,1,1,2019-10-01 17:37:09 UTC,2020-07-02 00:54:08 UTC,F,F,F,F,T,F,F,F,T,F,F,F,209,209,0,NA,NA,NA
Monogramm/email_signature_generator,T,0,Maven,1,2,2019-10-31 18:17:41 UTC,2019-11-10 19:18:30 UTC,F,F,F,T,T,F,F,F,T,F,T,T,560,99178,98618,NA,NA,NA
MoorhuhnHD/BilboT,F,1,Maven,0,1,2019-10-26 12:03:01 UTC,2020-07-12 20:38:11 UTC,F,F,F,F,T,F,F,F,T,F,F,F,125,135,10,Java compilation,MojoFailure:maven-compiler-plugin,unmappable character (0xC3) for encoding US-ASCII
MrTomerLevi/Starkist,T,0,Maven,0,1,2017-04-19 11:09:40 UTC,2017-04-19 11:34:39 UTC,F,F,F,F,T,F,F,F,T,F,F,F,49,103,54,NA,NA,NA
MummyDing/FileDatabaseDemo,NA,NA,NA,4,1,2015-11-26 03:45:05 UTC,2015-11-26 04:33:26 UTC,F,F,F,F,F,F,F,F,T,F,F,F,23,23,0,NA,NA,NA
NLCR/komplexni-validator,F,1,Gradle,6,1,2016-12-09 05:04:43 UTC,2020-05-23 19:19:33 UTC,F,F,T,F,F,F,F,F,T,F,F,F,1910,1911,1,build files parsing/interpretation,PluginApplication:javafx-gradle-plugin,NA
Nerjis/GestionCommercial,NA,NA,NA,0,1,2018-12-21 21:47:09 UTC,2018-12-16 21:15:34 UTC,F,F,F,F,F,F,F,F,T,F,F,F,227,227,0,NA,NA,NA
NetSPI/AWSSigner,T,0,Gradle,53,25,2017-10-20 19:37:53 UTC,2020-04-23 21:20:24 UTC,F,F,T,F,F,F,F,F,T,F,F,F,66,138,72,NA,NA,NA
Non-Dairy-Soy-Plugin/Non-Dairy-Soy-Plugin,F,1,Gradle,30,18,2010-08-22 01:21:08 UTC,2017-08-05 11:23:06 UTC,F,F,T,F,F,F,F,F,T,F,T,F,391,392,1,version control integration,PluginApplication:release,NA
OlaKa/AddressBook2.0,NA,NA,NA,0,1,2016-12-21 18:11:42 UTC,2016-12-23 13:04:08 UTC,F,F,F,F,F,F,F,F,T,F,F,F,45,45,0,NA,NA,NA
OlliTietavainenVaadin/ext-context-menu,F,1,Maven,0,1,2017-06-12 08:11:00 UTC,2018-09-18 06:09:07 UTC,F,F,F,F,T,F,F,F,T,F,F,F,71,261,190,documentation generation,MojoExecution:maven-javadoc-plugin,NA
Open-RSC/Open-Pi-Scape,NA,NA,NA,0,1,2019-10-13 14:07:50 UTC,2019-10-17 04:52:58 UTC,T,F,F,T,F,F,F,F,T,F,F,F,1469,1469,0,NA,NA,NA
OpenIndex/RemoteSupportTool,T,0,Maven,31,18,2015-06-16 17:27:53 UTC,2019-04-24 20:26:31 UTC,F,F,F,F,T,F,F,F,T,F,F,T,255,456,201,NA,NA,NA
P7h/StormTopRetweets,T,0,Maven,0,2,2013-06-06 22:55:12 UTC,2015-01-03 01:26:50 UTC,F,F,F,F,T,F,F,F,T,F,F,F,27,58,31,NA,NA,NA
P7h/StormTweetsURLUnShortening,T,0,Maven,0,2,2013-05-12 22:00:39 UTC,2015-01-01 00:32:44 UTC,F,F,F,F,T,F,F,T,T,F,F,F,35,73,38,NA,NA,NA
PB-J/Codenames-354,F,1,Maven,1,1,2019-01-17 03:10:05 UTC,2019-04-08 01:37:12 UTC,F,F,F,F,T,F,F,F,T,F,F,F,151,169,18,Java compilation,MojoFailure:maven-compiler-plugin,package javafx.application does not exist
PacktPublishing/Apache-Hive-Essentials-Second-Edition,NA,NA,NA,16,12,2018-04-10 14:22:22 UTC,2018-07-02 06:57:53 UTC,F,F,F,F,T,F,F,F,T,F,F,F,38,38,0,NA,NA,NA
